project,cell_specimen_id,cell_specimen_name,hemisphere,structure,donor_id,donor_name,biological_sex,age,ethnicity,medical_conditions,full_genotype,dendrite_type,apical_dendrite_status,neuron_reconstruction_type,cell_soma_normalized_depth,depth_from_pia_um,ephys_session_id,transcriptomics_sample_id,transcriptomics_batch
mIVSCC-MET,886442617,Htr3a-Cre_NO152;Ai14-468435.04.01.02,left,VISp5,468435,Htr3a-Cre_NO152;Ai14-468435,M,P56,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,886442458,SM-GE4VK_S072_E1-50,RSC-216
mIVSCC-MET,886464017,Htr3a-Cre_NO152;Ai14-468435.03.01.01,left,VISp5,468435,Htr3a-Cre_NO152;Ai14-468435,M,P56,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,886463974,SM-GE4VK_S073_E1-50,RSC-216
mIVSCC-MET,886482499,Htr3a-Cre_NO152;Ai14-468435.04.02.01,right,VISp2/3,468435,Htr3a-Cre_NO152;Ai14-468435,M,P56,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,886482479,SM-GE4VK_S075_E1-50,RSC-216
mIVSCC-MET,886921710,Pvalb-IRES-Cre;Ai14-468417.03.02.01,right,VISp2/3,468417,Pvalb-IRES-Cre;Ai14-468417,F,P57,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,886921317,SM-GE4Y5_S101_E1-50,RSC-217
mIVSCC-MET,887048277,Pvalb-IRES-Cre;Ai14-468417.03.02.02,right,VISp6a,468417,Pvalb-IRES-Cre;Ai14-468417,F,P57,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.709497042,,887047991,SM-GE4Y5_S102_E1-50,RSC-217
mIVSCC-MET,887104551,Htr3a-Cre_NO152;Ai14-468437.04.01.02,left,VISp5,468437,Htr3a-Cre_NO152;Ai14-468437,F,P57,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,887104367,SM-GE4Y5_S100_E1-50,RSC-217
mIVSCC-MET,887226062,Htr3a-Cre_NO152;Ai14-468437.04.02.03,right,VISpm5,468437,Htr3a-Cre_NO152;Ai14-468437,F,P57,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,887225917,SM-GE4Y5_S109_E1-50,RSC-217
mIVSCC-MET,887265813,Htr3a-Cre_NO152;Ai14-468437.05.02.01,right,VISp5,468437,Htr3a-Cre_NO152;Ai14-468437,F,P57,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,887265785,SM-GE4Y5_S110_E1-50,RSC-217
mIVSCC-MET,887288382,Htr3a-Cre_NO152;Ai14-468437.05.02.02,right,VISp5,468437,Htr3a-Cre_NO152;Ai14-468437,F,P57,,,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.548919235,,887288357,SM-GE4Y5_S111_E1-50,RSC-217
mIVSCC-MET,888001481,Ndnf-IRES2-dgCre;Ai14-470194.04.01.01,left,VISpm1,470194,Ndnf-IRES2-dgCre;Ai14-470194,M,P52,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,888001324,SM-GE4Y5_S115_E1-50,RSC-217
mIVSCC-MET,888080861,Ndnf-IRES2-dgCre;Ai14-470194.04.02.01,right,VISp1,470194,Ndnf-IRES2-dgCre;Ai14-470194,M,P52,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,888080638,SM-GE4Y5_S122_E1-50,RSC-217
mIVSCC-MET,888088377,Ndnf-IRES2-dgCre;Ai14-470194.04.01.03,left,VISp1,470194,Ndnf-IRES2-dgCre;Ai14-470194,M,P52,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,888088199,SM-GE4Y5_S117_E1-50,RSC-217
mIVSCC-MET,888108541,Ndnf-IRES2-dgCre;Ai14-470194.03.02.01,right,VISp2/3,470194,Ndnf-IRES2-dgCre;Ai14-470194,M,P52,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.264932045,,888107893,SM-GE4Y5_S127_E1-50,RSC-217
mIVSCC-MET,888115032,Ndnf-IRES2-dgCre;Ai14-470194.03.01.01,left,VISp1,470194,Ndnf-IRES2-dgCre;Ai14-470194,M,P52,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,888114660,SM-GE4Y5_S118_E1-50,RSC-217
mIVSCC-MET,888214374,Ndnf-IRES2-dgCre;Ai14-470194.03.02.02,right,VISp1,470194,Ndnf-IRES2-dgCre;Ai14-470194,M,P52,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,888213971,SM-GE4Y5_S128_E1-50,RSC-217
mIVSCC-MET,888352025,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470550.03.02.03,right,VISp5,470550,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470550,M,P50,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,888351780,SM-GE4Y5_S126_E1-50,RSC-217
mIVSCC-MET,889183564,Ndnf-IRES2-dgCre;Ai14-470195.04.02.01,right,VISp1,470195,Ndnf-IRES2-dgCre;Ai14-470195,M,P53,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.048736292,,889183407,SM-GE4Y5_S134_E1-50,RSC-217
mIVSCC-MET,889235347,Ndnf-IRES2-dgCre;Ai14-470195.04.02.02,right,VISp1,470195,Ndnf-IRES2-dgCre;Ai14-470195,M,P53,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.150485043,,889235203,SM-GE4Y5_S135_E1-50,RSC-217
mIVSCC-MET,889266673,Ndnf-IRES2-dgCre;Ai14-470195.05.01.01,left,VISp1,470195,Ndnf-IRES2-dgCre;Ai14-470195,M,P53,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,889266383,SM-GE4Y5_S130_E1-50,RSC-217
mIVSCC-MET,889271408,Ndnf-IRES2-dgCre;Ai14-470195.03.01.01,left,VISp2/3,470195,Ndnf-IRES2-dgCre;Ai14-470195,M,P53,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,spiny,intact,dendrite-only,0.237504189,,889271069,SM-GE4Y5_S161_E1-50,RSC-217
mIVSCC-MET,889443943,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551.04.02.01,right,VISp4,470551,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551,M,P51,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,889443573,SM-GE4Y5_S136_E1-50,RSC-217
mIVSCC-MET,889504506,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551.03.02.02,right,VISp6a,470551,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551,M,P51,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,889504330,SM-GE4Y5_S155_E1-50,RSC-217
mIVSCC-MET,889537011,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551.03.02.03,right,VISp6a,470551,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551,M,P51,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,889536697,SM-GE4Y5_S156_E1-50,RSC-217
mIVSCC-MET,889610568,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551.04.01.03,left,VISp5,470551,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470551,M,P51,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,889610455,SM-GE4Y5_S133_E1-50,RSC-217
mIVSCC-MET,889697323,Chat-IRES-Cre-neo;Ai14-469302.06.02.02,right,VISp6a,469302,Chat-IRES-Cre-neo;Ai14-469302,M,P57,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,889697172,SM-GE4Y5_S158_E1-50,RSC-217
mIVSCC-MET,891449886,Ndnf-IRES2-dgCre;Ai14-470196.04.02.01,right,VISp1,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891449533,SM-GE4Y5_S171_E1-50,RSC-217
mIVSCC-MET,891495976,Ndnf-IRES2-dgCre;Ai14-470196.04.02.02,right,VISpm1,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891495472,SM-GE4Y5_S172_E1-50,RSC-217
mIVSCC-MET,891514933,Ndnf-IRES2-dgCre;Ai14-470196.04.01.02,left,VISp1,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891514675,SM-GE4Y5_S168_E1-50,RSC-217
mIVSCC-MET,891534772,Ndnf-IRES2-dgCre;Ai14-470196.04.01.03,left,VISp1,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891534422,SM-GE4Y5_S169_E1-50,RSC-217
mIVSCC-MET,891558548,Ndnf-IRES2-dgCre;Ai14-470196.04.01.04,left,VISp1,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891558374,SM-GE4Y5_S170_E1-50,RSC-217
mIVSCC-MET,891607441,Ndnf-IRES2-dgCre;Ai14-470196.03.01.01,left,VISp5,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891605713,SM-GE4Y5_S183_E1-50,RSC-217
mIVSCC-MET,891652412,Ndnf-IRES2-dgCre;Ai14-470196.03.01.02,left,VISp1,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891651975,SM-GE4Y5_S184_E1-50,RSC-217
mIVSCC-MET,891664096,Ndnf-IRES2-dgCre;Ai14-470196.05.01.01,left,VISp2/3,470196,Ndnf-IRES2-dgCre;Ai14-470196,F,P55,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,891663833,SM-GE4Y5_S179_E1-50,RSC-217
mIVSCC-MET,891721942,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470552.04.02.01,right,VISp5,470552,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470552,M,P53,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,891721572,SM-GE4Y5_S173_E1-50,RSC-217
mIVSCC-MET,891931165,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470552.05.02.02,right,VISp5,470552,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470552,M,P53,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,891930953,SM-GE4Y5_S182_E1-50,RSC-217
mIVSCC-MET,892393060,Pvalb-IRES-Cre;Ai14-470303.04.01.01,left,VISp5,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892392834,SM-GE4Y5_S188_E1-50,RSC-217
mIVSCC-MET,892400880,Pvalb-IRES-Cre;Ai14-470303.04.02.01,right,VISp5,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892400515,SM-GE4XY_S017_E1-50,RSC-218
mIVSCC-MET,892414330,Pvalb-IRES-Cre;Ai14-470303.04.01.02,left,VISp4,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892414087,SM-GE4Y5_S189_E1-50,RSC-217
mIVSCC-MET,892421732,Pvalb-IRES-Cre;Ai14-470303.03.02.01,right,VISl2/3,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892421205,SM-GE4Y5_S190_E1-50,RSC-217
mIVSCC-MET,892424416,Pvalb-IRES-Cre;Ai14-470303.04.02.02,right,VISp6a,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892424119,SM-GE4XY_S018_E1-50,RSC-218
mIVSCC-MET,892442092,Pvalb-IRES-Cre;Ai14-470303.03.01.01,left,VISl6a,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892441714,SM-GE4XY_S026_E1-50,RSC-218
mIVSCC-MET,892445034,Pvalb-IRES-Cre;Ai14-470303.03.02.02,right,VISp5,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892444881,SM-GE4Y5_S191_E1-50,RSC-217
mIVSCC-MET,892472771,Pvalb-IRES-Cre;Ai14-470303.04.02.03,right,VISp2/3,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892472138,SM-GE4XY_S019_E1-50,RSC-218
mIVSCC-MET,892482796,Pvalb-IRES-Cre;Ai14-470303.03.02.03,right,VISp2/3,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892482381,SM-GE4Y5_S192_E1-50,RSC-217
mIVSCC-MET,892495532,Pvalb-IRES-Cre;Ai14-470303.03.01.02,left,VISp5,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892495023,SM-GE4XY_S027_E1-50,RSC-218
mIVSCC-MET,892504707,Pvalb-IRES-Cre;Ai14-470303.04.02.04,right,VISp5,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892504419,SM-GE4XY_S020_E1-50,RSC-218
mIVSCC-MET,892536014,Pvalb-IRES-Cre;Ai14-470303.05.02.01,right,VISpm6a,470303,Pvalb-IRES-Cre;Ai14-470303,M,P55,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892535810,SM-GE4XY_S021_E1-50,RSC-218
mIVSCC-MET,892598316,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02.01,right,VISp5,470557,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557,F,P54,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,892598230,SM-GE4XY_S014_E1-50,RSC-218
mIVSCC-MET,892633161,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02.02,right,VISp4,470557,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557,F,P54,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,892632908,SM-GE4XY_S015_E1-50,RSC-218
mIVSCC-MET,892645602,Chat-IRES-Cre-neo;Ai14-469304.04.02.02,right,VISp2/3,469304,Chat-IRES-Cre-neo;Ai14-469304,F,P60,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,spiny,notchecked,,,,892645359,SM-GE4XY_S028_E1-50,RSC-218
mIVSCC-MET,892650783,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.05.02.03,right,VISp6a,470557,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557,F,P54,,,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,892650624,SM-GE4XY_S024_E1-50,RSC-218
mIVSCC-MET,892663291,Chat-IRES-Cre-neo;Ai14-469304.04.02.03,right,VISp2/3,469304,Chat-IRES-Cre-neo;Ai14-469304,F,P60,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892663072,SM-GE4XY_S029_E1-50,RSC-218
mIVSCC-MET,892681445,Chat-IRES-Cre-neo;Ai14-469304.05.02.01,right,VISp6a,469304,Chat-IRES-Cre-neo;Ai14-469304,F,P60,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,892681248,SM-GE4XY_S025_E1-50,RSC-218
mIVSCC-MET,893406540,Slc17a7-IRES2-Cre;Ai14-470692.04.01.04,left,VISp2/3,470692,Slc17a7-IRES2-Cre;Ai14-470692,M,P56,,,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,spiny,notchecked,,,,893406305,SM-GE4XY_S036_E1-50,RSC-218
mIVSCC-MET,894198570,Gad2-IRES-Cre;Ai14-471157.04.02.01,right,VISpm4,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894198298,SM-GE4XY_S072_E1-50,RSC-218
mIVSCC-MET,894226862,Gad2-IRES-Cre;Ai14-471157.04.02.02,right,VISpm5,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894226466,SM-GE4XY_S073_E1-50,RSC-218
mIVSCC-MET,894259716,Gad2-IRES-Cre;Ai14-471157.04.02.03,right,VISpm5,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894259524,SM-GE4XY_S074_E1-50,RSC-218
mIVSCC-MET,894292822,Gad2-IRES-Cre;Ai14-471157.03.02.03,right,VISp5,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894292572,SM-GE4XY_S080_E1-50,RSC-218
mIVSCC-MET,894308422,Gad2-IRES-Cre;Ai14-471157.04.02.04,right,VISp5,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.634603987,,894308176,SM-GE4XY_S075_E1-50,RSC-218
mIVSCC-MET,894504852,Gad2-IRES-Cre;Ai14-471157.04.01.01,left,VISp6a,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894504683,SM-GE4XY_S076_E1-50,RSC-218
mIVSCC-MET,894542162,Gad2-IRES-Cre;Ai14-471157.04.01.02,left,VISp6a,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894541945,SM-GE4XY_S077_E1-50,RSC-218
mIVSCC-MET,894551006,Gad2-IRES-Cre;Ai14-471157.03.01.03,left,VISp2/3,471157,Gad2-IRES-Cre;Ai14-471157,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,894550696,SM-GE4XY_S083_E1-50,RSC-218
mIVSCC-MET,895740736,Gad2-IRES-Cre;Ai14-471160.04.02.02,right,VISam2/3,471160,Gad2-IRES-Cre;Ai14-471160,F,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,full,0.330603007,,895740442,SM-GE4XY_S118_E1-50,RSC-218
mIVSCC-MET,896582577,Sst-IRES-Cre;Ai14-471296.04.01.02,left,VISp2/3,471296,Sst-IRES-Cre;Ai14-471296,M,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,896582188,SM-GE4XY_S140_E1-50,RSC-218
mIVSCC-MET,896676603,Sst-IRES-Cre;Ai14-471296.04.02.03,right,VISp4,471296,Sst-IRES-Cre;Ai14-471296,M,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,896676243,SM-GE4XY_S155_E1-50,RSC-218
mIVSCC-MET,896877084,Slc17a7-IRES2-Cre;Ai14-470694.04.01.02,left,VISp2/3,470694,Slc17a7-IRES2-Cre;Ai14-470694,M,P60,,,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,,,,896876608,SM-GE4XY_S145_E1-50,RSC-218
mIVSCC-MET,898529889,Gad2-IRES-Cre;Ai14-471959.04.01.03,left,VISp2/3,471959,Gad2-IRES-Cre;Ai14-471959,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,notchecked,,,,898529743,SM-GE4XY_S170_E1-50,RSC-218
mIVSCC-MET,898559010,Gad2-IRES-Cre;Ai14-471959.05.02.01,right,VISl2/3,471959,Gad2-IRES-Cre;Ai14-471959,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,full,0.250878131,,898558817,SM-GE4WN_S001_E1-50,RSC-219
mIVSCC-MET,898697809,Vip-IRES-Cre;Ai14-472419.06.01.01,left,VISp4,472419,Vip-IRES-Cre;Ai14-472419,M,P53,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.435805761,,898697788,SM-GE4XY_S188_E1-50,RSC-218
mIVSCC-MET,898703349,Vip-IRES-Cre;Ai14-472419.06.01.02,left,VISp4,472419,Vip-IRES-Cre;Ai14-472419,M,P53,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.456173769,,898703326,SM-GE4XY_S189_E1-50,RSC-218
mIVSCC-MET,898709217,Vip-IRES-Cre;Ai14-472419.06.02.01,right,VISp4,472419,Vip-IRES-Cre;Ai14-472419,M,P53,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,898709193,SM-GE4XY_S192_E1-50,RSC-218
mIVSCC-MET,898881170,Gad2-IRES-Cre;Ai14-471960.06.02.01,right,VISp2/3,471960,Gad2-IRES-Cre;Ai14-471960,M,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,dendrite-only,0.277248542,,898881113,SM-GE4WN_S039_E1-50,RSC-219
mIVSCC-MET,898885944,Gad2-IRES-Cre;Ai14-471960.03.01.01,left,VISp6a,471960,Gad2-IRES-Cre;Ai14-471960,M,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,898885822,SM-GE4WN_S028_E1-50,RSC-219
mIVSCC-MET,898973149,Vip-IRES-Cre;Ai14-472421.04.01.02,left,VISp2/3,472421,Vip-IRES-Cre;Ai14-472421,M,P54,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,898973028,SM-GE4WN_S020_E1-50,RSC-219
mIVSCC-MET,899368360,Gad2-IRES-Cre;Ai14-471960.07.02.01,right,VISpm2/3,471960,Gad2-IRES-Cre;Ai14-471960,M,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,full,0.367053999,,899367964,SM-GE4WN_S023_E1-50,RSC-219
mIVSCC-MET,899505007,Gad2-IRES-Cre;Ai14-471961.06.01.03,left,VISpm2/3,471961,Gad2-IRES-Cre;Ai14-471961,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,notchecked,,,,899504690,SM-GE4WN_S047_E1-50,RSC-219
mIVSCC-MET,899583778,Gad2-IRES-Cre;Ai14-471961.05.01.02,left,VISpm2/3,471961,Gad2-IRES-Cre;Ai14-471961,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,dendrite-only,0.306453016,,899583294,SM-GE4WN_S060_E1-50,RSC-219
mIVSCC-MET,899693578,Vip-IRES-Cre;Ai14-472422.04.02.02,right,VISp2/3,472422,Vip-IRES-Cre;Ai14-472422,M,P55,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,899693498,SM-GE4WN_S056_E1-50,RSC-219
mIVSCC-MET,901103089,Gad2-IRES-Cre;Ai14-473098.04.01.04,left,VISp2/3,473098,Gad2-IRES-Cre;Ai14-473098,F,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,spiny,notchecked,,,,901102558,SM-GE4WN_S071_E1-50,RSC-219
mIVSCC-MET,901138634,Gad2-IRES-Cre;Ai14-473098.03.01.01,left,VISl4,473098,Gad2-IRES-Cre;Ai14-473098,F,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,901138348,SM-GE4WN_S086_E1-50,RSC-219
mIVSCC-MET,901298950,Gad2-IRES-Cre;Ai14-473099.04.02.01,right,VISp5,473099,Gad2-IRES-Cre;Ai14-473099,F,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,901298794,SM-GE4WN_S088_E1-50,RSC-219
mIVSCC-MET,901305202,Gad2-IRES-Cre;Ai14-473099.04.01.02,left,VISp2/3,473099,Gad2-IRES-Cre;Ai14-473099,F,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,901304708,SM-GE4WN_S072_E1-50,RSC-219
mIVSCC-MET,901437139,Gad2-IRES-Cre;Ai14-473099.02.01.02,left,VISp4,473099,Gad2-IRES-Cre;Ai14-473099,F,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,901436934,SM-GE4WN_S092_E1-50,RSC-219
mIVSCC-MET,901445875,Gad2-IRES-Cre;Ai14-473099.02.01.03,left,VISl2/3,473099,Gad2-IRES-Cre;Ai14-473099,F,P56,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,901445761,SM-GE4WN_S093_E1-50,RSC-219
mIVSCC-MET,902007486,Ntsr1-Cre_GN220;Ai14-472189.03.01.01,left,VISp2/3,472189,Ntsr1-Cre_GN220;Ai14-472189,M,P62,,,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,spiny,notchecked,,,,902006933,SM-GE4WT_S042_E1-50,RSC-219
mIVSCC-MET,902244790,Gad2-IRES-Cre;Ai14-473603.03.01.02,left,VISp4,473603,Gad2-IRES-Cre;Ai14-473603,M,P55,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,902244521,SM-GE4WT_S045_E1-50,RSC-219
